Generation,A1_Frequency,A1A1_Frequency,A1A2_Frequency,A2A2_Frequency
634,0.531300,0.282280,0.498041,0.219680
635,0.531900,0.282918,0.497965,0.219118
636,0.533600,0.284729,0.497742,0.217529
637,0.538050,0.289498,0.497104,0.213398
638,0.538600,0.290090,0.497020,0.212890
639,0.540450,0.292086,0.496728,0.211186
640,0.540600,0.292248,0.496703,0.211048
641,0.545500,0.297570,0.495860,0.206570
642,0.547450,0.299702,0.495497,0.204802
643,0.547400,0.299647,0.495506,0.204847
644,0.548850,0.301236,0.495227,0.203536
645,0.548100,0.300414,0.495373,0.204214
646,0.551700,0.304373,0.494654,0.200973
647,0.551600,0.304263,0.494675,0.201063
648,0.547050,0.299264,0.495573,0.205164
649,0.546200,0.298334,0.495731,0.205934
650,0.544550,0.296535,0.496031,0.207435
651,0.541950,0.293710,0.496480,0.209810
652,0.543000,0.294849,0.496302,0.208849
653,0.547750,0.300030,0.495440,0.204530
654,0.553700,0.306584,0.494233,0.199184
655,0.548200,0.300523,0.495354,0.204123
656,0.554200,0.307138,0.494125,0.198738
657,0.548300,0.300633,0.495334,0.204033
658,0.549050,0.301456,0.495188,0.203356
659,0.546050,0.298171,0.495759,0.206071
660,0.545950,0.298061,0.495777,0.206161
661,0.549150,0.301566,0.495169,0.203266
662,0.543100,0.294958,0.496285,0.208758
663,0.537750,0.289175,0.497150,0.213675
664,0.533950,0.285103,0.497695,0.217203
665,0.531850,0.282864,0.497971,0.219164
666,0.531500,0.282492,0.498015,0.219492
667,0.533950,0.285103,0.497695,0.217203
668,0.530000,0.280900,0.498200,0.220900
669,0.529750,0.280635,0.498230,0.221135
670,0.539850,0.291438,0.496824,0.211738
671,0.542450,0.294252,0.496396,0.209352
672,0.539800,0.291384,0.496832,0.211784
673,0.534650,0.285851,0.497599,0.216551
674,0.533050,0.284142,0.497815,0.218042
675,0.530600,0.281536,0.498127,0.220336
676,0.530450,0.281377,0.498146,0.220477
677,0.527750,0.278520,0.498460,0.223020
678,0.529850,0.280741,0.498218,0.221041
679,0.525500,0.276150,0.498700,0.225150
680,0.526650,0.277360,0.498580,0.224060
681,0.520400,0.270816,0.499168,0.230016
682,0.515650,0.265895,0.499510,0.234595
683,0.510400,0.260508,0.499784,0.239708
684,0.509800,0.259896,0.499808,0.240296
685,0.509150,0.259234,0.499833,0.240934
686,0.505400,0.255429,0.499942,0.244629
687,0.502150,0.252155,0.499991,0.247855
688,0.505250,0.255278,0.499945,0.244778
689,0.502550,0.252557,0.499987,0.247457
690,0.503650,0.253663,0.499973,0.246363
691,0.503300,0.253311,0.499978,0.246711
692,0.497000,0.247009,0.499982,0.253009
693,0.498850,0.248851,0.499997,0.251151
694,0.496100,0.246115,0.499970,0.253915
695,0.496650,0.246661,0.499978,0.253361
696,0.492400,0.242458,0.499884,0.257658
697,0.497250,0.247258,0.499985,0.252758
698,0.496250,0.246264,0.499972,0.253764
699,0.494700,0.244728,0.499944,0.255328
700,0.490500,0.240590,0.499820,0.259590
701,0.496050,0.246066,0.499969,0.253966
702,0.501800,0.251803,0.499994,0.248203
703,0.502450,0.252456,0.499988,0.247556
704,0.491850,0.241916,0.499867,0.258216
705,0.490900,0.240983,0.499834,0.259183
706,0.485750,0.235953,0.499594,0.264453
707,0.484750,0.234983,0.499535,0.265483
708,0.488800,0.238925,0.499749,0.261325
709,0.495000,0.245025,0.499950,0.255025
710,0.494650,0.244679,0.499943,0.255379
711,0.497550,0.247556,0.499988,0.252456
712,0.490950,0.241032,0.499836,0.259132
713,0.495050,0.245075,0.499951,0.254975
714,0.489050,0.239170,0.499760,0.261070
715,0.481200,0.231553,0.499293,0.269153
716,0.477850,0.228341,0.499019,0.272641
717,0.478400,0.228867,0.499067,0.272067
718,0.483200,0.233482,0.499436,0.267082
719,0.484450,0.234692,0.499516,0.265792
720,0.484650,0.234886,0.499529,0.265586
721,0.479800,0.230208,0.499184,0.270608
722,0.482500,0.232806,0.499388,0.267806
723,0.483000,0.233289,0.499422,0.267289
724,0.480650,0.231024,0.499251,0.269724
725,0.482200,0.232517,0.499366,0.268117
726,0.485100,0.235322,0.499556,0.265122
727,0.486700,0.236877,0.499646,0.263477
728,0.489200,0.239317,0.499767,0.260917
729,0.483700,0.233966,0.499469,0.266566
730,0.482250,0.232565,0.499370,0.268065
731,0.481000,0.231361,0.499278,0.269361
732,0.473050,0.223776,0.498547,0.277676
733,0.470150,0.221041,0.498218,0.280741
734,0.470150,0.221041,0.498218,0.280741
735,0.469600,0.220524,0.498152,0.281324
736,0.471000,0.221841,0.498318,0.279841
737,0.469200,0.220149,0.498103,0.281749
738,0.472650,0.223398,0.498504,0.278098
739,0.472450,0.223209,0.498482,0.278309
740,0.476150,0.226719,0.498862,0.274419
741,0.468900,0.219867,0.498066,0.282067
742,0.467400,0.218463,0.497874,0.283663
743,0.461100,0.212613,0.496974,0.290413
744,0.466050,0.217203,0.497695,0.285103
745,0.467500,0.218556,0.497887,0.283556
746,0.466650,0.217762,0.497776,0.284462
747,0.465700,0.216876,0.497647,0.285476
748,0.463100,0.214462,0.497277,0.288262
749,0.465000,0.216225,0.497550,0.286225
750,0.466050,0.217203,0.497695,0.285103
751,0.467050,0.218136,0.497829,0.284036
752,0.467650,0.218697,0.497907,0.283397
753,0.471750,0.222548,0.498404,0.279048
754,0.465800,0.216970,0.497661,0.285370
755,0.466300,0.217436,0.497729,0.284836
756,0.471250,0.222077,0.498347,0.279577
757,0.475700,0.226290,0.498819,0.274890
758,0.479950,0.230352,0.499196,0.270452
759,0.483150,0.233434,0.499432,0.267134
760,0.483550,0.233821,0.499459,0.266721
761,0.483750,0.234014,0.499472,0.266514
762,0.484050,0.234304,0.499491,0.266204
763,0.486050,0.236245,0.499611,0.264145
764,0.485000,0.235225,0.499550,0.265225
765,0.488650,0.238779,0.499742,0.261479
766,0.485300,0.235516,0.499568,0.264916
767,0.482450,0.232758,0.499384,0.267858
768,0.486250,0.236439,0.499622,0.263939
769,0.483100,0.233386,0.499429,0.267186
770,0.487650,0.237803,0.499695,0.262503
771,0.490850,0.240934,0.499833,0.259234
772,0.489900,0.240002,0.499796,0.260202
773,0.486250,0.236439,0.499622,0.263939
774,0.484450,0.234692,0.499516,0.265792
775,0.483850,0.234111,0.499478,0.266411
776,0.482700,0.232999,0.499401,0.267599
777,0.484850,0.235080,0.499541,0.265380
778,0.485650,0.235856,0.499588,0.264556
779,0.480050,0.230448,0.499204,0.270348
780,0.482250,0.232565,0.499370,0.268065
781,0.481800,0.232131,0.499338,0.268531
782,0.479850,0.230256,0.499188,0.270556
783,0.477300,0.227815,0.498969,0.273215
784,0.471100,0.221935,0.498330,0.279735
785,0.469400,0.220336,0.498127,0.281536
786,0.471550,0.222359,0.498381,0.279259
787,0.467750,0.218790,0.497920,0.283290
788,0.467350,0.218416,0.497868,0.283716
789,0.475150,0.225768,0.498765,0.275468
790,0.474600,0.225245,0.498710,0.276045
791,0.476200,0.226766,0.498867,0.274366
792,0.474850,0.225483,0.498735,0.275783
793,0.470950,0.221794,0.498312,0.279894
794,0.469150,0.220102,0.498097,0.281802
795,0.469350,0.220289,0.498121,0.281589
796,0.465650,0.216830,0.497640,0.285530
797,0.461200,0.212705,0.496989,0.290305
798,0.460450,0.212014,0.496872,0.291114
799,0.460500,0.212060,0.496880,0.291060
800,0.470000,0.220900,0.498200,0.280900
801,0.472300,0.223067,0.498465,0.278467
802,0.467850,0.218884,0.497933,0.283184
803,0.464500,0.215760,0.497480,0.286760
804,0.466100,0.217249,0.497702,0.285049
805,0.458950,0.210635,0.496630,0.292735
806,0.458250,0.209993,0.496514,0.293493
807,0.456100,0.208027,0.496146,0.295827
808,0.452150,0.204440,0.495421,0.300140
809,0.449900,0.202410,0.494980,0.302610
810,0.449700,0.202230,0.494940,0.302830
811,0.444950,0.197981,0.493939,0.308081
812,0.440050,0.193644,0.492812,0.313544
813,0.442300,0.195629,0.493341,0.311029
814,0.445450,0.198426,0.494049,0.307526
815,0.444200,0.197314,0.493773,0.308914
816,0.448450,0.201107,0.494685,0.304207
817,0.449950,0.202455,0.494990,0.302555
818,0.450250,0.202725,0.495050,0.302225
819,0.451750,0.204078,0.495344,0.300578
820,0.451700,0.204033,0.495334,0.300633
821,0.457200,0.209032,0.496336,0.294632
822,0.459750,0.211370,0.496760,0.291870
823,0.457900,0.209672,0.496455,0.293872
824,0.456600,0.208484,0.496233,0.295284
825,0.463050,0.214415,0.497269,0.288315
826,0.463200,0.214554,0.497292,0.288154
827,0.462450,0.213860,0.497180,0.288960
828,0.463650,0.214971,0.497357,0.287671
829,0.463000,0.214369,0.497262,0.288369
830,0.459250,0.210911,0.496679,0.292411
831,0.462550,0.213953,0.497195,0.288853
832,0.469000,0.219961,0.498078,0.281961
833,0.465350,0.216551,0.497599,0.285851
834,0.464150,0.215435,0.497430,0.287135
835,0.471400,0.222218,0.498364,0.279418
836,0.472950,0.223682,0.498537,0.277782
837,0.469750,0.220665,0.498170,0.281165
838,0.474050,0.224723,0.498653,0.276623
839,0.475200,0.225815,0.498770,0.275415
840,0.474600,0.225245,0.498710,0.276045
841,0.476300,0.226862,0.498877,0.274262
842,0.480900,0.231265,0.499270,0.269465
843,0.484950,0.235177,0.499547,0.265277
844,0.488650,0.238779,0.499742,0.261479
845,0.482800,0.233096,0.499408,0.267496
846,0.480250,0.230640,0.499220,0.270140
847,0.475400,0.226005,0.498790,0.275205
848,0.481800,0.232131,0.499338,0.268531
849,0.483050,0.233337,0.499425,0.267237
850,0.485550,0.235759,0.499582,0.264659
851,0.477600,0.228102,0.498996,0.272902
852,0.481700,0.232035,0.499330,0.268635
853,0.481800,0.232131,0.499338,0.268531
854,0.485800,0.236002,0.499597,0.264402
855,0.480950,0.231313,0.499274,0.269413
856,0.478900,0.229345,0.499110,0.271545
857,0.481750,0.232083,0.499334,0.268583
858,0.488400,0.238535,0.499731,0.261735
859,0.486050,0.236245,0.499611,0.264145
860,0.487200,0.237364,0.499672,0.262964
861,0.488500,0.238632,0.499736,0.261632
862,0.487100,0.237266,0.499667,0.263066
863,0.488800,0.238925,0.499749,0.261325
864,0.486300,0.236488,0.499625,0.263888
865,0.485650,0.235856,0.499588,0.264556
866,0.483000,0.233289,0.499422,0.267289
867,0.484800,0.235031,0.499538,0.265431
868,0.486350,0.236536,0.499627,0.263836
869,0.487050,0.237218,0.499665,0.263118
870,0.486200,0.236390,0.499619,0.263990
871,0.489450,0.239561,0.499777,0.260661
872,0.489000,0.239121,0.499758,0.261121
873,0.486550,0.236731,0.499638,0.263631
874,0.484550,0.234789,0.499523,0.265689
875,0.484850,0.235080,0.499541,0.265380
876,0.486050,0.236245,0.499611,0.264145
877,0.484800,0.235031,0.499538,0.265431
878,0.481500,0.231842,0.499315,0.268842
879,0.481200,0.231553,0.499293,0.269153
880,0.484250,0.234498,0.499504,0.265998
881,0.480900,0.231265,0.499270,0.269465
882,0.479700,0.230112,0.499176,0.270712
883,0.476750,0.227291,0.498919,0.273791
884,0.482500,0.232806,0.499388,0.267806
885,0.477100,0.227624,0.498951,0.273424
886,0.473850,0.224534,0.498632,0.276834
887,0.478500,0.228962,0.499076,0.271962
888,0.479100,0.229537,0.499126,0.271337
889,0.485550,0.235759,0.499582,0.264659
890,0.486350,0.236536,0.499627,0.263836
891,0.489150,0.239268,0.499765,0.260968
892,0.489350,0.239463,0.499773,0.260763
893,0.488600,0.238730,0.499740,0.261530
894,0.488700,0.238828,0.499745,0.261428
895,0.488800,0.238925,0.499749,0.261325
896,0.489800,0.239904,0.499792,0.260304
897,0.487500,0.237656,0.499687,0.262656
898,0.488800,0.238925,0.499749,0.261325
899,0.486350,0.236536,0.499627,0.263836
900,0.488150,0.238290,0.499719,0.261990
901,0.482850,0.233144,0.499412,0.267444
902,0.486550,0.236731,0.499638,0.263631
903,0.491400,0.241474,0.499852,0.258674
904,0.489950,0.240051,0.499798,0.260151
905,0.493350,0.243394,0.499912,0.256694
906,0.491900,0.241966,0.499869,0.258166
907,0.489700,0.239806,0.499788,0.260406
908,0.491800,0.241867,0.499866,0.258267
909,0.494400,0.244431,0.499937,0.255631
910,0.494900,0.244926,0.499948,0.255126
911,0.493000,0.243049,0.499902,0.257049
912,0.487800,0.237949,0.499702,0.262349
913,0.490000,0.240100,0.499800,0.260100
914,0.488700,0.238828,0.499745,0.261428
915,0.487250,0.237413,0.499675,0.262913
916,0.490750,0.240836,0.499829,0.259336
917,0.490300,0.240394,0.499812,0.259794
918,0.492350,0.242409,0.499883,0.257709
919,0.489200,0.239317,0.499767,0.260917
920,0.487450,0.237608,0.499685,0.262708
921,0.487900,0.238046,0.499707,0.262246
922,0.489750,0.239855,0.499790,0.260355
923,0.494700,0.244728,0.499944,0.255328
924,0.492650,0.242704,0.499892,0.257404
925,0.494700,0.244728,0.499944,0.255328
926,0.497350,0.247357,0.499986,0.252657
927,0.496300,0.246314,0.499973,0.253714
928,0.500000,0.250000,0.500000,0.250000
929,0.494350,0.244382,0.499936,0.255682
930,0.493250,0.243296,0.499909,0.256796
931,0.494250,0.244283,0.499934,0.255783
932,0.496900,0.246910,0.499981,0.253110
933,0.489150,0.239268,0.499765,0.260968
934,0.486250,0.236439,0.499622,0.263939
935,0.485350,0.235565,0.499571,0.264865
936,0.483650,0.233917,0.499465,0.266617
937,0.487050,0.237218,0.499665,0.263118
938,0.489800,0.239904,0.499792,0.260304
939,0.495200,0.245223,0.499954,0.254823
940,0.492550,0.242606,0.499889,0.257506
941,0.484400,0.234643,0.499513,0.265843
942,0.489050,0.239170,0.499760,0.261070
943,0.493050,0.243098,0.499903,0.256998
944,0.492550,0.242606,0.499889,0.257506
945,0.498650,0.248652,0.499996,0.251352
946,0.500900,0.250901,0.499998,0.249101
947,0.505550,0.255581,0.499938,0.244481
948,0.505050,0.255076,0.499949,0.244976
949,0.506200,0.256238,0.499923,0.243838
950,0.506600,0.256644,0.499913,0.243444
951,0.508550,0.258623,0.499854,0.241523
952,0.508750,0.258827,0.499847,0.241327
953,0.504400,0.254419,0.499961,0.245619
954,0.505750,0.255783,0.499934,0.244283
955,0.512000,0.262144,0.499712,0.238144
956,0.512200,0.262349,0.499702,0.237949
957,0.515350,0.265586,0.499529,0.234886
958,0.513450,0.263631,0.499638,0.236731
959,0.514650,0.264865,0.499571,0.235565
960,0.512200,0.262349,0.499702,0.237949
961,0.507600,0.257658,0.499884,0.242458
962,0.502300,0.252305,0.499989,0.247705
963,0.499000,0.249001,0.499998,0.251001
964,0.503900,0.253915,0.499970,0.246115
965,0.511800,0.261939,0.499722,0.238339
966,0.513850,0.264042,0.499616,0.236342
967,0.511100,0.261223,0.499754,0.239023
968,0.509500,0.259590,0.499820,0.240590
969,0.517000,0.267289,0.499422,0.233289
970,0.511100,0.261223,0.499754,0.239023
971,0.513200,0.263374,0.499652,0.236974
972,0.510600,0.260712,0.499775,0.239512
973,0.511800,0.261939,0.499722,0.238339
974,0.515250,0.265483,0.499535,0.234983
975,0.515150,0.265380,0.499541,0.235080
976,0.516750,0.267031,0.499439,0.233531
977,0.513750,0.263939,0.499622,0.236439
978,0.512200,0.262349,0.499702,0.237949
979,0.512600,0.262759,0.499682,0.237559
980,0.514800,0.265019,0.499562,0.235419
981,0.514450,0.264659,0.499582,0.235759
982,0.519100,0.269465,0.499270,0.231265
983,0.520000,0.270400,0.499200,0.230400
984,0.507750,0.257810,0.499880,0.242310
985,0.506450,0.256492,0.499917,0.243592
986,0.510900,0.261019,0.499762,0.239219
987,0.511550,0.261683,0.499733,0.238583
988,0.506300,0.256340,0.499921,0.243740
989,0.509850,0.259947,0.499806,0.240247
990,0.513900,0.264093,0.499614,0.236293
991,0.510300,0.260406,0.499788,0.239806
992,0.511600,0.261735,0.499731,0.238535
993,0.512100,0.262246,0.499707,0.238046
994,0.513350,0.263528,0.499644,0.236828
995,0.513400,0.263580,0.499641,0.236780
996,0.514350,0.264556,0.499588,0.235856
997,0.514650,0.264865,0.499571,0.235565
998,0.511150,0.261274,0.499751,0.238974
999,0.504050,0.254066,0.499967,0.245966
1000,0.506500,0.256542,0.499916,0.243542
1001,0.509950,0.260049,0.499802,0.240149
1002,0.514250,0.264453,0.499594,0.235953
1003,0.509250,0.259336,0.499829,0.240836
1004,0.510800,0.260917,0.499767,0.239317
1005,0.508850,0.258928,0.499843,0.241228
1006,0.508200,0.258267,0.499866,0.241867
1007,0.509050,0.259132,0.499836,0.241032
1008,0.510800,0.260917,0.499767,0.239317
1009,0.509400,0.259488,0.499823,0.240688
1010,0.513600,0.263785,0.499630,0.236585
1011,0.515900,0.266153,0.499494,0.234353
1012,0.513900,0.264093,0.499614,0.236293
1013,0.523300,0.273843,0.498914,0.227243
1014,0.526150,0.276834,0.498632,0.224534
1015,0.522750,0.273268,0.498965,0.227768
1016,0.527500,0.278256,0.498488,0.223256
1017,0.520000,0.270400,0.499200,0.230400
1018,0.516800,0.267082,0.499436,0.233482
1019,0.518050,0.268376,0.499348,0.232276
1020,0.515800,0.266050,0.499501,0.234450
1021,0.514250,0.264453,0.499594,0.235953
1022,0.514100,0.264299,0.499602,0.236099
1023,0.517650,0.267962,0.499377,0.232662
1024,0.518450,0.268790,0.499319,0.231890
1025,0.520450,0.270868,0.499164,0.229968
1026,0.519300,0.269672,0.499255,0.231072
1027,0.520200,0.270608,0.499184,0.230208
1028,0.515200,0.265431,0.499538,0.235031
1029,0.515100,0.265328,0.499544,0.235128
1030,0.507850,0.257912,0.499877,0.242212
1031,0.507850,0.257912,0.499877,0.242212
1032,0.504450,0.254470,0.499960,0.245570
1033,0.505650,0.255682,0.499936,0.244382
1034,0.507800,0.257861,0.499878,0.242261
1035,0.508000,0.258064,0.499872,0.242064
1036,0.504300,0.254318,0.499963,0.245718
1037,0.510150,0.260253,0.499794,0.239953
1038,0.508300,0.258369,0.499862,0.241769
1039,0.508350,0.258420,0.499861,0.241720
1040,0.506950,0.256998,0.499903,0.243098
1041,0.507200,0.257252,0.499896,0.242852
1042,0.506750,0.256796,0.499909,0.243296
1043,0.500450,0.250450,0.500000,0.249550
1044,0.498000,0.248004,0.499992,0.252004
1045,0.498550,0.248552,0.499996,0.251452
1046,0.495850,0.245867,0.499966,0.254167
1047,0.497700,0.247705,0.499989,0.252305
1048,0.497000,0.247009,0.499982,0.253009
1049,0.493800,0.243838,0.499923,0.256238
1050,0.494950,0.244976,0.499949,0.255076
1051,0.492150,0.242212,0.499877,0.257912
1052,0.495300,0.245322,0.499956,0.254722
1053,0.492200,0.242261,0.499878,0.257861
1054,0.492500,0.242556,0.499888,0.257556
1055,0.489950,0.240051,0.499798,0.260151
1056,0.493150,0.243197,0.499906,0.256897
1057,0.491650,0.241720,0.499861,0.258420
1058,0.486900,0.237072,0.499657,0.263272
1059,0.486200,0.236390,0.499619,0.263990
1060,0.483450,0.233724,0.499452,0.266824
1061,0.482050,0.232372,0.499356,0.268272
1062,0.479800,0.230208,0.499184,0.270608
1063,0.482000,0.232324,0.499352,0.268324
1064,0.486100,0.236293,0.499614,0.264093
1065,0.484250,0.234498,0.499504,0.265998
1066,0.478050,0.228532,0.499036,0.272432
1067,0.480150,0.230544,0.499212,0.270244
1068,0.482200,0.232517,0.499366,0.268117
1069,0.482250,0.232565,0.499370,0.268065
1070,0.483750,0.234014,0.499472,0.266514
1071,0.486550,0.236731,0.499638,0.263631
1072,0.484200,0.234450,0.499501,0.266050
1073,0.487100,0.237266,0.499667,0.263066
1074,0.481750,0.232083,0.499334,0.268583
1075,0.481100,0.231457,0.499286,0.269257
1076,0.482950,0.233241,0.499419,0.267341
1077,0.481250,0.231602,0.499297,0.269102
1078,0.483500,0.233772,0.499455,0.266772
1079,0.478200,0.228675,0.499050,0.272275
1080,0.473200,0.223918,0.498564,0.277518
1081,0.474050,0.224723,0.498653,0.276623
1082,0.467350,0.218416,0.497868,0.283716
1083,0.465250,0.216458,0.497585,0.285958
1084,0.463200,0.214554,0.497292,0.288154
1085,0.459850,0.211462,0.496776,0.291762
1086,0.455450,0.207435,0.496031,0.296535
1087,0.455100,0.207116,0.495968,0.296916
1088,0.451250,0.203627,0.495247,0.301127
1089,0.448200,0.200883,0.494634,0.304483
1090,0.446700,0.199541,0.494318,0.306141
1091,0.450100,0.202590,0.495020,0.302390
1092,0.449750,0.202275,0.494950,0.302775
1093,0.449800,0.202320,0.494960,0.302720
1094,0.451700,0.204033,0.495334,0.300633
1095,0.460100,0.211692,0.496816,0.291492
1096,0.459000,0.210681,0.496638,0.292681
1097,0.460550,0.212106,0.496887,0.291006
1098,0.461850,0.213305,0.497089,0.289605
1099,0.459050,0.210727,0.496646,0.292627
1100,0.460850,0.212383,0.496935,0.290683
1101,0.460550,0.212106,0.496887,0.291006
1102,0.457150,0.208986,0.496328,0.294686
1103,0.458550,0.210268,0.496564,0.293168
1104,0.457350,0.209169,0.496362,0.294469
1105,0.458700,0.210406,0.496589,0.293006
1106,0.462650,0.214045,0.497210,0.288745
1107,0.460400,0.211968,0.496864,0.291168
1108,0.463750,0.215064,0.497372,0.287564
1109,0.463600,0.214925,0.497350,0.287725
1110,0.464150,0.215435,0.497430,0.287135
1111,0.459850,0.211462,0.496776,0.291762
1112,0.456700,0.208575,0.496250,0.295175
1113,0.456150,0.208073,0.496154,0.295773
1114,0.456850,0.208712,0.496276,0.295012
1115,0.457300,0.209123,0.496353,0.294523
1116,0.458000,0.209764,0.496472,0.293764
1117,0.454650,0.206707,0.495887,0.297407
1118,0.453500,0.205662,0.495675,0.298662
1119,0.457900,0.209672,0.496455,0.293872
1120,0.458350,0.210085,0.496531,0.293385
1121,0.459650,0.211278,0.496744,0.291978
1122,0.453200,0.205390,0.495620,0.298990
